	Brain_1.CEL	Brain_2.CEL	Fetal_brain_1.CEL	Fetal_brain_2.CEL	Fetal_liver_1.CEL	Fetal_liver_2.CEL	Liver_1.CEL	Liver_2.CEL
36647_at	883.243044367672	906.632357948354	897.580596652915	863.198715080401	804.554117925094	858.493038727659	649.977330821756	611.811415256997
36648_at	424.316322350113	417.35427342747	413.789034130525	413.643040553813	346.596606989777	387.532939110719	376.125127762261	401.752677878078
36649_at	456.570603608625	460.131384551118	546.667088917499	562.764182439628	455.205547334044	490.796869436866	493.643373561697	480.878650868872
36650_at	1274.2049760082	1295.9649978017	1840.5639414673	2097.39978740854	334.01074021633	352.313676392373	279.005537327714	267.267913520375
36651_at	728.878564574692	861.182649391945	563.24138176545	563.785860787893	1172.92872761534	1183.66431602387	1290.62555000433	1132.74043868894
36652_at	3232.94069290176	3113.30574193313	1810.41570470829	1779.19659117701	2928.60649621591	3183.50643461108	2477.85255675757	2626.83412283397
36653_g_at	1964.90873514158	1990.057384815	705.288778915705	776.301217122105	1440.68035036057	1434.29611959888	1083.095312137	1010.12498990086
36654_s_at	1224.0627012786	1096.95099894407	2930.54723595859	3482.24085846092	1022.62908195435	1471.46914287131	435.725559409906	405.870925849102
36655_at	934.163971179048	898.069901504645	448.223263917146	461.630317257841	594.023459975806	688.295059096979	659.701890972739	538.679733398076
36656_at	278.226805719961	273.981847536319	291.620876609125	288.219414346266	303.789465281792	308.62402603489	291.156764629311	335.478700615095
36657_at	1249.93215866791	1094.54175777989	1067.83514304107	912.898593213951	9812.86113415423	9575.07917028326	13281.6343215402	14005.5175583636
36658_at	2843.25109416318	3307.55909101	1101.52824517156	1171.1946734971	4102.6608063624	4286.41181410153	4476.99227177224	3465.75751191943
36659_at	2292.25800032001	2479.62863958352	2778.85963360918	3031.37076503828	3199.23946075514	3385.96967950382	2748.09173097112	2934.2363713536
36660_at	1169.38742287886	966.238348518797	1806.89647589448	2177.36277349687	544.518152039992	551.974657947585	438.726541625837	433.87107229796
36661_s_at	1329.73221930822	1319.01236592438	1432.48722231123	1493.72201986476	2609.15306026651	2816.49723945432	7435.51745001058	6473.44617947603
36662_at	380.642910521956	382.767903501612	358.909097223376	377.412345597284	393.545656432485	449.733429948461	462.786884308696	420.102243327138
36663_at	675.346855720809	678.097278970874	755.967296456334	781.28628889151	792.873025717861	777.814995180885	735.474631687173	840.508485775707
36664_at	675.140313137478	689.69864378048	565.590985410723	562.090905855709	996.839117164775	1099.07452880993	1040.62065375582	891.707659619405
36665_at	1152.39524826076	813.727362707967	1014.28620076362	797.424748035129	1136.86842885192	916.24239012499	1108.6025694682	1042.12907220129
36666_at	2763.07375660068	2923.22047932885	1642.37735237281	1801.24178936696	7130.69702208	7221.53344558073	9421.50994846949	10534.9282561773
36667_at	994.270663342862	1073.06160786068	816.522589898997	827.961852573459	597.412972275516	568.658208440792	627.152870547603	642.317660743218
36668_at	4193.16568672222	4657.09806059559	3020.89365762064	3123.53776193219	3514.47092071954	3794.25187979721	3995.34431235191	3522.5411334309
36669_at	1164.74569732158	1410.86748769082	1720.31200507121	1262.19733330491	1546.81429775419	1520.79785139042	1112.30115078709	1393.91220550281
36670_at	2231.81173424118	2028.04110282336	2356.49730546335	1994.36030832562	2092.36618878219	1800.18961437959	2179.35944623473	2253.07025650008
36671_at	917.068681278721	899.492500389343	931.238944736279	1038.75900777308	598.622879873264	672.218378068258	349.900871791181	376.343631740038
36672_at	1551.83426001702	1559.43751712363	950.459127080672	975.58057301276	1596.25270556652	1660.05212919891	1605.89079168428	1337.96923470364
36673_at	1912.42308598543	2146.64273909488	1853.25218056233	1847.50225330998	1663.41184183024	1831.22694078707	2348.85692773405	2294.05383898141
36674_at	460.728875507765	453.240353622275	427.020053072948	418.189562449614	485.705238081512	530.675273362623	525.271780424264	538.693480639611
36675_r_at	4586.36045757184	5572.7016285823	4258.66864765967	4117.13220060952	6432.14064533218	6430.89672690158	6870.07003421142	6832.18694842277
36676_at	868.141063002674	941.430042650869	996.962267460796	1114.9277038609	1738.21152660121	1958.60414952475	961.061562815593	964.8411902552
36677_at	1067.9214780211	920.223416213851	913.085348908502	1006.32554306527	1499.87607974623	1416.7898985126	1061.33696808955	1026.54174507763
36678_at	1173.31901797919	1327.21705542391	1342.0909291638	1370.7714094363	2185.12979732095	2282.45015859457	2273.59485323136	2266.95697523227
36679_at	1046.56745985696	1180.74728014686	682.552327154747	612.184496258178	1186.92526054394	1167.45694129459	1905.66276365966	1736.16248234178
36680_at	424.121461619936	390.546877058763	466.498574970359	456.863971643678	375.099163622293	383.788527770288	452.181025345365	402.013861546745
36681_at	4429.37399525153	4171.07838010383	942.877656292283	849.329435825506	965.732876699848	852.674271880716	816.099551277524	892.091706108003
36682_at	503.674523847997	654.947412814026	494.284640459474	528.750101712503	357.384885705309	344.973823991601	431.385011834692	419.714007904628
36683_at	358.539483241919	337.865839077052	357.497727325447	335.562009139722	358.87669736035	363.83956037749	416.09488891248	432.798017544545
36684_at	1100.38299622871	840.190572811577	1263.71571054997	1345.96646178884	544.490824883524	557.002094683191	512.710514283776	574.208438826267
36685_at	1596.62012814492	1075.59242405229	1395.61098795673	1413.23844843558	608.019978238466	664.248169613478	474.837872116426	447.142388399213
36686_at	791.157054867647	725.502749218061	528.414466256245	476.441104713514	619.7161910143	590.187241148433	842.471772334752	866.82319981544
36687_at	1863.33715963505	1959.42310203259	1008.1656359964	1215.76733527063	1224.02245066128	1428.25985783076	722.433758393645	614.693280712579
36688_at	400.859014890084	384.417153739735	482.282064884386	604.802229734916	511.122522954153	701.812426220802	674.264497079787	618.90620647992
36689_at	1360.37413825241	1259.64885181213	821.449771047983	888.132618211822	558.291281328356	576.060192173806	706.776812244108	642.094290008724
36690_at	855.745988116374	755.106192313059	637.521189782213	582.296484092316	789.153220018988	703.908880106034	847.879476869196	898.574601389395
36691_at	790.603951230053	852.523844506956	907.10331575969	895.094830650804	958.295993732262	978.656834845265	1028.48863602657	1006.62111679917
36692_at	553.469323472425	552.390430545036	756.181768334372	847.40134758736	341.000491614679	298.820676660982	321.667058586467	336.338829636986
36693_at	469.379909746165	433.683185806398	545.334032446351	466.430238583581	569.19876557272	587.36334490446	564.278916589424	613.89250244376
36694_at	351.702987870354	378.091272321246	352.80338633371	327.614962498403	325.548051969856	319.648334035318	355.715469585517	351.327729318549
36695_at	324.089039270387	309.70341441574	326.048060641527	266.098934551329	327.53398993511	280.551585731568	344.410696008978	340.693918366234
36696_at	998.8981972622	1050.19643158825	1243.1145857352	1195.52728476215	1319.05989271014	1315.37694917124	1312.47432293449	1383.15909517339
36697_g_at	538.555573638938	568.547409651445	725.844213908857	616.509997565515	721.992823271853	694.111918493569	665.756665716229	730.908302035318
36698_at	439.532965548963	456.588111298937	543.159904215027	499.882820510807	558.736691104972	554.690084822633	584.228641796205	539.173198387816
36699_at	781.642980939372	643.88224719688	628.518932363085	617.127774022884	699.904999654642	621.077567005014	755.136414299014	816.649701464047
367_at	324.326853948065	312.952935956927	331.671079314437	318.991808160106	317.237294278091	296.875662752488	309.05389579169	311.883563994668
36700_at	500.826110510963	451.5430742076	645.6093511991	702.510378815874	412.621162613328	410.701703374543	507.998801721939	537.05818488367
36701_at	950.69823755832	770.257651056243	1876.65021106396	2181.09898014511	233.268778117658	214.787529665361	225.61355647751	237.318100692537
36702_at	754.984998229305	750.623113882743	943.682368155586	881.979110215925	832.442702621278	777.231536738149	877.550742571118	975.094482366478
36703_at	1252.62428293302	1290.6193607302	1141.93623059993	1172.65881236657	1855.36119408737	1751.73924427503	1550.95175115193	1581.92278660661
36704_at	518.444717649844	468.7048171942	491.702938115744	497.929206200578	554.053182683581	502.067742793179	429.221387257507	440.458169963613
36705_at	383.674808405152	371.836214986671	439.733407987638	441.667513196947	494.869235214522	491.31391936662	576.438854193418	529.553829108967
36706_at	858.482505452021	833.634835791407	982.684139927571	870.689152475864	1581.54510948961	1210.58167236278	973.514775470456	1020.32203236835
36707_s_at	1079.54003361459	1170.44162922092	1319.90874192354	1166.35985782201	811.333658708359	842.958327772596	837.97150986511	1016.76592131615
36708_at	385.956909367767	390.304040110527	487.340980576507	366.420502276193	405.116642103715	406.551384896567	416.669550772576	456.576434786958
36709_at	2331.50170307537	1507.57280708903	1135.19635888615	1108.61513544386	1274.94322586504	1212.86186977054	2269.3594110211	2137.39877073359
36710_at	933.955616508062	850.259920908742	1045.95664388215	997.856682117763	1265.53903119271	1319.40560426178	1148.97817291199	1245.0391544347
36711_at	454.091502653698	480.136578982026	453.56369534559	435.86079514203	749.165974282663	842.964275530135	510.201664811357	524.835089245597
36712_at	287.075108154964	282.515004294105	263.635959756247	249.506069617069	257.097784407647	241.033143323586	252.569274775657	258.73801024866
36713_at	554.111399788072	604.732399437593	956.298740083958	809.309788328963	1750.53557014616	1925.01042695809	516.340086323706	549.747115744684
36714_at	393.571701752244	386.126254347196	427.610364397965	416.186608143594	433.043279661398	440.989444895138	478.796697811005	542.88420708144
36715_at	602.312960045877	608.459177681561	537.712648044282	559.902270142299	596.428304606257	553.221287972497	661.279032547347	620.017428852304
36716_at	371.348901553869	368.51532305531	438.137592677546	366.124799273336	395.251101496098	361.376087392049	434.657530915034	477.217386411221
36717_at	565.824385063928	561.116022655268	700.060890206958	736.608307305708	551.731423071825	526.397074851993	495.947637470651	453.572669152122
36718_s_at	615.893916408816	498.619704342354	495.490623284244	430.350984491977	578.613129527759	475.612015455137	512.257547843127	575.387436917205
36719_r_at	726.799631893649	801.916607104994	858.900082692185	719.199283101168	811.376847325508	778.617975364776	768.134811326142	891.316209212325
36720_at	597.546724268339	671.240151482878	582.852580646713	522.010184608384	618.567830942958	579.945510538058	586.547500211191	644.330073989292
36721_s_at	1606.9274395483	1581.24336754144	1924.85732347057	1524.81545663735	2150.07504901081	1981.55650093798	1769.0242221246	1894.96036927984
36722_s_at	547.674642299084	513.163405792051	592.502780362571	532.279841391911	603.511750836898	663.968098515334	680.28456852919	721.093545009907
36723_at	410.695270863227	370.355386491599	378.11614224306	356.852391385255	461.853897840638	429.893628594484	460.656656334509	485.965823831919
36724_s_at	340.007857897729	322.303767275013	341.832684603194	326.231003146538	328.952489833022	345.648038073623	376.889256943671	402.41959861459
36725_at	494.031753438329	426.58091686758	747.182451883644	832.011700188445	432.149174861072	426.294195411484	434.802268351115	505.930587132489
36726_at	416.541581292273	351.136274818106	378.342756056752	371.597220281362	410.694805962567	397.823197428275	392.457795971097	405.407211496015
36727_at	496.575740612811	498.502997199167	664.369661868224	539.471094473489	577.739617131911	538.602531019499	502.894865980142	543.403682495129
36728_at	1474.10103419039	1681.35603841273	1471.26385063381	1334.73806536982	1514.53785293292	1555.49666302242	1531.17057930451	1576.29253527944
36729_g_at	1119.01576628846	1071.71366318516	928.094890561196	956.312839777942	1090.37142601976	961.213961608791	1011.8398685739	1075.30106221114
36730_at	835.942562633186	788.736553189269	922.295105441584	823.905687602974	993.221311885577	893.780711225521	1003.95029655583	946.852209365447
36731_g_at	896.123885569048	895.406131797596	1519.04003447325	1439.20552259745	1016.19949101436	1172.35132536755	1187.92375988445	1310.84915580765
36732_at	1526.00954240645	1550.44546439023	1989.4949363973	1856.35304856102	1670.67509023346	1719.35736312594	1691.05762591383	1720.35414777384
36733_at	483.167805839312	459.606608129022	408.808713373596	400.470520142145	509.934087391406	456.05410149464	498.772670481811	433.940950252713
36734_at	1497.59788855596	1441.90298761294	1941.69589888211	1861.63752306674	2425.61963133442	2242.02592423858	1694.81782294803	1927.01034950077
36735_f_at	609.204652916624	749.457879443611	856.791981077841	880.126858833157	5947.92304193168	4460.58029746074	1006.49498983744	892.627562205732
36736_f_at	1604.38973004432	1445.84994355222	365.446390722926	392.379081045185	468.057078192683	467.734821196596	557.000720121947	405.10013123886
36737_at	1783.89901285167	1662.57293567839	2710.25671012758	2404.74248325241	2244.82434482148	2136.895482165	2136.32775184399	2176.63087812409
36738_at	780.192580663516	706.489382629543	894.955627626863	938.560180415658	866.406290637417	944.612012071869	1155.20485361282	1077.64403949579
36739_at	528.166224369746	535.418377044645	647.652136701022	574.371452663259	523.794555466676	536.161565413008	676.387280099323	622.802364223721
